,File_name,Author_name,Credit,license_code,license_link,link_original_file,link_page
73,"Diamonds Thudufushi Beach and Water Villas, May 2017 -15.jpg",Martin Falbisoner,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/37/Diamonds_Thudufushi_Beach_and_Water_Villas%2C_May_2017_-15.jpg,https://commons.wikimedia.org/wiki/File:Diamonds_Thudufushi_Beach_and_Water_Villas%2C_May_2017_-15.jpg
74,Icosidodecaedro truncado.jpg,Rodrigo.Argenton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/e/ef/Icosidodecaedro_truncado.jpg,https://commons.wikimedia.org/wiki/File:Icosidodecaedro_truncado.jpg
75,Dodecaedro.jpg,Rodrigo.Argenton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/9/9b/Dodecaedro.jpg,https://commons.wikimedia.org/wiki/File:Dodecaedro.jpg
76,Dodecaedro truncado.jpg,Rodrigo.Argenton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/f/f9/Dodecaedro_truncado.jpg,https://commons.wikimedia.org/wiki/File:Dodecaedro_truncado.jpg
77,Icosaedro platônico.jpg,Rodrigo.Argenton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/4/4b/Icosaedro_plat%C3%B4nico.jpg,https://commons.wikimedia.org/wiki/File:Icosaedro_plat%C3%B4nico.jpg
78,Bilunabirrotunda.jpg,Rodrigo.Argenton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/7/74/Bilunabirrotunda.jpg,https://commons.wikimedia.org/wiki/File:Bilunabirrotunda.jpg
79,Windblown snow on a wall.jpg,W.carter,Own work,Public domain,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/3a/Windblown_snow_on_a_wall.jpg,https://commons.wikimedia.org/wiki/File:Windblown_snow_on_a_wall.jpg
80,Snow sticking on corrugated wall.jpg,W.carter,Own work,Public domain,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/55/Snow_sticking_on_corrugated_wall.jpg,https://commons.wikimedia.org/wiki/File:Snow_sticking_on_corrugated_wall.jpg
81,Sticky snow on a wall.jpg,W.carter,Own work,Public domain,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/7/7a/Sticky_snow_on_a_wall.jpg,https://commons.wikimedia.org/wiki/File:Sticky_snow_on_a_wall.jpg
82,Lightning over Hudson River from Cold Spring.jpg,Juliancolton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/3e/Lightning_over_Hudson_River_from_Cold_Spring.jpg,https://commons.wikimedia.org/wiki/File:Lightning_over_Hudson_River_from_Cold_Spring.jpg
83,"Billowing clouds over Ungaran, 2017-03-15.jpg",Crisco 1492,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/6c/Billowing_clouds_over_Ungaran%2C_2017-03-15.jpg,https://commons.wikimedia.org/wiki/File:Billowing_clouds_over_Ungaran%2C_2017-03-15.jpg
84,Slush on window - day.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/51/Slush_on_window_-_day.jpg,https://commons.wikimedia.org/wiki/File:Slush_on_window_-_day.jpg
85,Slush on window - dusk.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/34/Slush_on_window_-_dusk.jpg,https://commons.wikimedia.org/wiki/File:Slush_on_window_-_dusk.jpg
86,Slush on window - night.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/1b/Slush_on_window_-_night.jpg,https://commons.wikimedia.org/wiki/File:Slush_on_window_-_night.jpg
87,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 17.JPG",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/d/d2/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_17.JPG,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_17.JPG
88,Sunflower field Milky Way.jpg,Juliancolton,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/59/Sunflower_field_Milky_Way.jpg,https://commons.wikimedia.org/wiki/File:Sunflower_field_Milky_Way.jpg
89,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 13.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/7/7a/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_13.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_13.jpg
90,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 16.JPG",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/d/d5/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_16.JPG,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_16.JPG
91,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 20.JPG",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/0/0e/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_20.JPG,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_20.JPG
92,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 07.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/3/36/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_07.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_07.jpg
93,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 09.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/f/f7/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_09.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_09.jpg
94,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 10.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/3/33/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_10.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_10.jpg
95,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 11.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/f/f3/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_11.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_11.jpg
96,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 12.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/a/af/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_12.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_12.jpg
97,Montes de Vitoria - Butxisolo - Carámbanos 01.jpg,Basotxerri,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/66/Montes_de_Vitoria_-_Butxisolo_-_Car%C3%A1mbanos_01.jpg,https://commons.wikimedia.org/wiki/File:Montes_de_Vitoria_-_Butxisolo_-_Car%C3%A1mbanos_01.jpg
98,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 03.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/f/f0/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_03.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_03.jpg
99,"2015 Jaskinia Niedźwiedzia w Kletnie, szata naciekowa 05.jpg",Jacek Halicki,Own work,CC BY-SA 3.0 pl,https://creativecommons.org/licenses/by-sa/3.0/pl/deed.en,https://upload.wikimedia.org/wikipedia/commons/d/d8/2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_05.jpg,https://commons.wikimedia.org/wiki/File:2015_Jaskinia_Nied%C5%BAwiedzia_w_Kletnie%2C_szata_naciekowa_05.jpg
100,Ice formations 3.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/7/73/Ice_formations_3.jpg,https://commons.wikimedia.org/wiki/File:Ice_formations_3.jpg
101,Moon Halo 2017-02-07 2.jpg,Colin,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/6b/Moon_Halo_2017-02-07_2.jpg,https://commons.wikimedia.org/wiki/File:Moon_Halo_2017-02-07_2.jpg
102,Icicles on a rock face.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/5c/Icicles_on_a_rock_face.jpg,https://commons.wikimedia.org/wiki/File:Icicles_on_a_rock_face.jpg
103,Ice formations 4.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/c/c5/Ice_formations_4.jpg,https://commons.wikimedia.org/wiki/File:Ice_formations_4.jpg
104,Ice formations 1.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/e/e3/Ice_formations_1.jpg,https://commons.wikimedia.org/wiki/File:Ice_formations_1.jpg
105,Ice formations 2.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/8/85/Ice_formations_2.jpg,https://commons.wikimedia.org/wiki/File:Ice_formations_2.jpg
106,Iridescent clouds during snowfall 1.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/13/Iridescent_clouds_during_snowfall_1.jpg,https://commons.wikimedia.org/wiki/File:Iridescent_clouds_during_snowfall_1.jpg
107,Met rijp bedekte katjes van een els (Alnus) 02.jpg,Dominicus Johannes Bergsma,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/9/95/Met_rijp_bedekte_katjes_van_een_els_%28Alnus%29_02.jpg,https://commons.wikimedia.org/wiki/File:Met_rijp_bedekte_katjes_van_een_els_%28Alnus%29_02.jpg
108,Met rijp bedekte katjes van een els (Alnus) 01.jpg,Dominicus Johannes Bergsma,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/d/da/Met_rijp_bedekte_katjes_van_een_els_%28Alnus%29_01.jpg,https://commons.wikimedia.org/wiki/File:Met_rijp_bedekte_katjes_van_een_els_%28Alnus%29_01.jpg
109,Met rijp bedekt eikenblad (Quercus) 01.jpg,Dominicus Johannes Bergsma,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/17/Met_rijp_bedekt_eikenblad_%28Quercus%29_01.jpg,https://commons.wikimedia.org/wiki/File:Met_rijp_bedekt_eikenblad_%28Quercus%29_01.jpg
110,Raureif auf der Schäferwiese in Pasing-Obermenzing 03.jpg,,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/8/8c/Raureif_auf_der_Sch%C3%A4ferwiese_in_Pasing-Obermenzing_03.jpg,https://commons.wikimedia.org/wiki/File:Raureif_auf_der_Sch%C3%A4ferwiese_in_Pasing-Obermenzing_03.jpg
111,"CC lightning, Albury NSW.JPG",Thennicke,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/16/CC_lightning%2C_Albury_NSW.JPG,https://commons.wikimedia.org/wiki/File:CC_lightning%2C_Albury_NSW.JPG
112,"Cumulonimbus sunset detail, Albury NSW Australia.jpg",Thennicke,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/16/Cumulonimbus_sunset_detail%2C_Albury_NSW_Australia.jpg,https://commons.wikimedia.org/wiki/File:Cumulonimbus_sunset_detail%2C_Albury_NSW_Australia.jpg
113,Aurora borealis Torkilstöten December 2016 01.jpg,Arild Vågen,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/0/0d/Aurora_borealis_Torkilst%C3%B6ten_December_2016_01.jpg,https://commons.wikimedia.org/wiki/File:Aurora_borealis_Torkilst%C3%B6ten_December_2016_01.jpg
114,South Shetland-2016-Southern Ocean (off Elephant Island)–Iceberg 02.jpg,Godot13,Own work,Attribution,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/7/7d/South_Shetland-2016-Southern_Ocean_%28off_Elephant_Island%29%E2%80%93Iceberg_02.jpg,https://commons.wikimedia.org/wiki/File:South_Shetland-2016-Southern_Ocean_%28off_Elephant_Island%29%E2%80%93Iceberg_02.jpg
115,"Senden, Venner Moor -- 2016 -- 5886.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/3a/Senden%2C_Venner_Moor_--_2016_--_5886.jpg,https://commons.wikimedia.org/wiki/File:Senden%2C_Venner_Moor_--_2016_--_5886.jpg
116,"Senden, Venner Moor -- 2016 -- 5888.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/e/e5/Senden%2C_Venner_Moor_--_2016_--_5888.jpg,https://commons.wikimedia.org/wiki/File:Senden%2C_Venner_Moor_--_2016_--_5888.jpg
117,Eagles Nests Trail 01.jpg,Scotch Mist,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/64/Eagles_Nests_Trail_01.jpg,https://commons.wikimedia.org/wiki/File:Eagles_Nests_Trail_01.jpg
118,Eagles Nests Trail 03.jpg,Scotch Mist,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/f/fb/Eagles_Nests_Trail_03.jpg,https://commons.wikimedia.org/wiki/File:Eagles_Nests_Trail_03.jpg
119,Eagles Nests Trail 09.jpg,Scotch Mist,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/1d/Eagles_Nests_Trail_09.jpg,https://commons.wikimedia.org/wiki/File:Eagles_Nests_Trail_09.jpg
120,Metal shavings on a magnet (30843).jpg,Rhododendrites,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/2e/Metal_shavings_on_a_magnet_%2830843%29.jpg,https://commons.wikimedia.org/wiki/File:Metal_shavings_on_a_magnet_%2830843%29.jpg
121,Grass panicle with frost.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/1e/Grass_panicle_with_frost.jpg,https://commons.wikimedia.org/wiki/File:Grass_panicle_with_frost.jpg
122,Frosty grass wave.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/4/44/Frosty_grass_wave.jpg,https://commons.wikimedia.org/wiki/File:Frosty_grass_wave.jpg
123,"Sinfonía de las Piedras, valle de Garni, Armenia, 2016-10-02, DD 33.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/9/9a/Sinfon%C3%ADa_de_las_Piedras%2C_valle_de_Garni%2C_Armenia%2C_2016-10-02%2C_DD_33.jpg,https://commons.wikimedia.org/wiki/File:Sinfon%C3%ADa_de_las_Piedras%2C_valle_de_Garni%2C_Armenia%2C_2016-10-02%2C_DD_33.jpg
124,Frost on white cedar in fog 2.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/8/8d/Frost_on_white_cedar_in_fog_2.jpg,https://commons.wikimedia.org/wiki/File:Frost_on_white_cedar_in_fog_2.jpg
125,Frost on white cedar in fog 3.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/0/03/Frost_on_white_cedar_in_fog_3.jpg,https://commons.wikimedia.org/wiki/File:Frost_on_white_cedar_in_fog_3.jpg
126,"Dülmen, Wiese am Strandbadweg -- 2016 -- 5661.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/54/D%C3%BClmen%2C_Wiese_am_Strandbadweg_--_2016_--_5661.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Wiese_am_Strandbadweg_--_2016_--_5661.jpg
127,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5650.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/c/cc/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5650.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5650.jpg
128,"Monaco glacier in Liefdefjord, Svalbard. A meltwater cave hosts a flock of hunting kittywakes.jpg",Andreas Weith,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/28/Monaco_glacier_in_Liefdefjord%2C_Svalbard._A_meltwater_cave_hosts_a_flock_of_hunting_kittywakes.jpg,https://commons.wikimedia.org/wiki/File:Monaco_glacier_in_Liefdefjord%2C_Svalbard._A_meltwater_cave_hosts_a_flock_of_hunting_kittywakes.jpg
129,Frost fog.jpg,W.carter,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/2e/Frost_fog.jpg,https://commons.wikimedia.org/wiki/File:Frost_fog.jpg
130,"Dülmen, Wiese am Strandbadweg -- 2016 -- 5706.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/9/9a/D%C3%BClmen%2C_Wiese_am_Strandbadweg_--_2016_--_5706.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Wiese_am_Strandbadweg_--_2016_--_5706.jpg
131,"Yanar Dag, Baku, Azerbaiyán, 2016-09-27, DD 03.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/9/95/Yanar_Dag%2C_Baku%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_03.jpg,https://commons.wikimedia.org/wiki/File:Yanar_Dag%2C_Baku%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_03.jpg
132,"Reserva del Estado de Qobustan, Azerbaiyán, 2016-09-27, DD 40.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/a/ad/Reserva_del_Estado_de_Qobustan%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_40.jpg,https://commons.wikimedia.org/wiki/File:Reserva_del_Estado_de_Qobustan%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_40.jpg
133,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5648.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/7/7a/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5648.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5648.jpg
134,"Dülmen, Kirchspiel, Feld am Strandbadweg -- 2016 -- 5654.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/b/b2/D%C3%BClmen%2C_Kirchspiel%2C_Feld_am_Strandbadweg_--_2016_--_5654.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_Feld_am_Strandbadweg_--_2016_--_5654.jpg
135,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5621.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/0/09/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5621.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5621.jpg
136,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5647.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/68/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5647.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5647.jpg
137,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5617.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/5/5f/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5617.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5617.jpg
138,"Yanar Dag, Baku, Azerbaiyán, 2016-09-27, DD 04.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/a/a5/Yanar_Dag%2C_Baku%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_04.jpg,https://commons.wikimedia.org/wiki/File:Yanar_Dag%2C_Baku%2C_Azerbaiy%C3%A1n%2C_2016-09-27%2C_DD_04.jpg
139,Roque Nublo - Gran Canaria.JPG,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/b/bb/Roque_Nublo_-_Gran_Canaria.JPG,https://commons.wikimedia.org/wiki/File:Roque_Nublo_-_Gran_Canaria.JPG
140,"Dülmen, Kirchspiel, Börnste -- 2016 -- 5644.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/67/D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5644.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Kirchspiel%2C_B%C3%B6rnste_--_2016_--_5644.jpg
